set,cardnumber,name,title,unique,card type,aspects,cost,traits,ability text,leader unit ability text,arena,power,hp,rarity,artist,previewdate,preview source,preview link,cardid,invisiblepower,invisiblehp,invisibledamage,invisibledraw,keyword_1,keyword_1_conditional,keyword_2,keyword_2_conditional,keyword_3,keyword_3_conditional,Makes_Droids,Makes_Clones,Makes_Ties,Heals,Ramps,Makes_X_Wings,Indirect,Makes Force,Readies,Bounce,Cannot_Attack,Makes_Spies,Disclose_Symbols,Cheat_Action,Exhaust,Capture,Multideploy
IBH,56,Ground Assault AT-AT,,FALSE,Unit,"Aggression,Villainy",6,,,,0,5,7,5,Kyle Petchock,2025-07-20,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
IBH,57,Snowtrooper Vanguard,,FALSE,Unit,"Vigilance,Villainy",2,,,,0,2,3,5,Ivan Fiorelli,2025-07-20,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
IBH,58,Lambda Shuttle,,FALSE,Unit,Vigilance,4,"Imperial,Vehicle,Transport","{p}{restore:1} {i}(When this unit attacks, heal 1 damage from your base.){/i}{/p}",,1,2,5,5,Guillaume Ospital,2025-07-20,,,NULL,NULL,NULL,NULL,NULL,Restore,FALSE,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
IBH,59,Target the Main Generator,,FALSE,Event,Aggression,2,Tactic,{p}Deal 2 damage to a base.{/p},,NULL,NULL,NULL,5,Ario Murti,2025-07-20,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
IBH,60,Admiral Piett,In Command Now,TRUE,Unit,"Vigilance,Villainy",4,"Imperial,Official","{p}{b}On Attack:{/b} If you control a {Aggression} unit, draw a card.{/p}",,0,2,5,5,David Nash,2025-07-20,,,NULL,NULL,NULL,NULL,0.5,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
IBH,61,We're In Trouble,,FALSE,Event,Aggression,3,Tactic,{p}Deal 3 damage to a unit.{/p},,NULL,NULL,NULL,5,Ignacio Bazan Lazcano,2025-07-20,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
IBH,62,Imperial Deck Officer,,FALSE,Unit,Vigilance,2,Imperial,{p}{b}Action [{T}]:{/b} Heal 2 damage from a {Villainy} unit.{/p},,0,1,4,1,Envar Entertainment,2025-07-20,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,1,,,,,,,,,,,,,
IBH,63,Snowtrooper,,FALSE,Unit,"Aggression,Villainy",1,"Imperial,Trooper",,,0,1,3,5,David Nash,2025-07-20,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
IBH,64,Hoth Lieutenant,,FALSE,Unit,"Aggression,Villainy",4,"Imperial,Trooper",{p}{b}When Played:{/b} You may attack with another unit. It gets {powerplus:2}/{hpplus:0} for this attack. {i}(You can only attack with a ready friendly unit.){/i}{/p},,0,3,4,5,French Carlomagno,2025-07-20,,,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
IBH,66,Too Strong for Blasters,,FALSE,Event,Vigilance,1,Innate,{p}Heal 2 damage from a unit.{/p},,NULL,NULL,NULL,5,Amad Mir,2025-07-20,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
IBH,68,General Veers,Leading the Assault,TRUE,Unit,"Aggression,Villainy",5,,"{p}{b}When Played:{/b} If you control a {Vigilance} unit, deal 2 damage to an enemy base and heal 2 damage from your base.{/p}",,0,3,6,5,David Buisan,2025-07-20,,,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,1,,,,,,,,,,,,,
IBH,69,E-Web Gunner,,FALSE,Unit,"Aggression,Villainy",3,"Imperial,Trooper",{p}{raid:4} {i}(This unit gets +4/+0 while attacking.){/i}{/p},,0,0,4,5,Amad Mir,2025-07-20,,,NULL,NULL,NULL,NULL,NULL,Raid,FALSE,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
IBH,70,Blizzard Force AT-ST,,FALSE,Unit,"Vigilance,Villainy",5,"Imperial,Vehicle,Walker",{p-keyword-border-shaded}{sentinel} {i}(Enemy units in this arena must attack a Sentinel when they attack you.){/i}{/p},,0,5,4,5,Reno,2025-07-20,,,NULL,NULL,NULL,NULL,NULL,Sentinel,FALSE,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
IBH,72,Avenger,Hunting the Rebels,TRUE,Unit,"Vigilance,Villainy",8,"Imperial,Vehicle,Capital Ship",{p}{b}When Played:{/b} Deal 1 damage to each other unit {i}(including friendly units){/i}.{/p},,1,8,6,5,Earl John Dela Cruz,2025-07-20,,,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,-2,,,,,,,,,,,,,
IBH,74,"I Want Proof, Not Leads",,FALSE,Event,"Aggression,Villainy",2,Plan,"{p}Draw 2 cards, then discard a card from your hand.{/p}",,NULL,NULL,NULL,5,David Buisan,2025-07-20,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
IBH,75,Scouting TIE Fighter,,FALSE,Unit,Villainy,2,"Imperial,Vehicle,Fighter",,,1,2,2,5,Aaron Dhanda,2025-07-20,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
IBH,76,Rampaging Wampa,,FALSE,Unit,Aggression,5,Creature,,,0,6,3,5,Marc Escachx,2025-07-20,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
IBH,78,Surface Assault Bomber,,FALSE,Unit,"Aggression,Villainy",2,"Imperial,Vehicle,Fighter",{p}{raid:1} {i}(This unit gets +1/+0 while attacking.){/i}{/p},,1,1,3,5,Amad Mir,2025-07-20,,,NULL,NULL,NULL,NULL,NULL,Raid,FALSE,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
IBH,79,Death Squadron Star Destroyer,,FALSE,Unit,"Vigilance,Villainy",7,"Imperial,Vehicle,Capital Ship",{p-keyword-border-shaded}{sentinel} {i}(Enemy units in this arena must attack a Sentinel when they attack you.){/i}{/p},,1,5,6,5,Francois Cannels,2025-07-20,,,NULL,NULL,NULL,NULL,NULL,Sentinel,FALSE,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
IBH,82,Admiral Ozzel,As Clumsy As He Is Stupid,TRUE,Unit,"Aggression,Villainy",3,"Imperial,Official",{p}{b}When Defeated:{/b} Each opponent discards a card from their hand.{/p},,0,3,1,5,David Buisan,2025-07-20,,,NULL,NULL,NULL,NULL,0.75,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
IBH,95,You Have Failed Me,,FALSE,Event,"Aggression,Villainy",4,Tactic,"{p}Defeat a friendly unit. If you do, ready a friendly unit with 5 or less power.{/p}",,NULL,NULL,NULL,5,Envar Entertainment,2025-07-20,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
IBH,99,Blizzard One,Veers at the Helm,TRUE,Unit,"Vigilance,Villainy",7,"Imperial,Vehicle,Walker",{p}{b}When Played:{/b} You may defeat a non-leader ground unit with 3 or less remaining HP.{/p},,0,5,7,5,Reno,2025-07-21,,,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
IBH,104,The Desolation of Hoth,,FALSE,Event,Vigilance,6,Disaster,{p}Defeat up to 2 enemy units that each cost 3 or less.{/p},,NULL,NULL,NULL,5,Envar Entertainment,2025-07-20,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SEC,1,Chancellor Palpatine,How Liberty Dies,TRUE,Leader,"Vigilance,Villainy",7,"Republic,Official","{p}{b}Action [{R1}, {T}]:{/b} Search the Top 5 cards of your deck for a card with {keyword}Plot{/keyword}, reveal it, and draw it. {i}(Put the other cards on the bottom of your deck in a random order.){/i}{/p}

{p-epic-action}If you control 7 or more resources, deploy this leader.{/p}",{p}{b}When Deployed:{/b} The next card you play using {keyword}Plot{/keyword} this phase costs {R3} less.{/p},0,6,8,5,David Buisan,2025-07-29,FFG,https://starwarsunlimited.com/articles/secrets-of-power,NULL,NULL,NULL,NULL,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,0.25,,,,,,,,,,,,
SEC,2,Jabba the Hutt,Wonderful Human Being,TRUE,Leader,"Vigilance,Villainy",5,"Underworld,Hutt","{p}{b}Action [{R1}, {T}]:{/b} A friendly damaged unit deals 1 damage to an enemy unit. If the friendly unit has 3 or more damage on it, it deals 2 damage instead.{/p}

{p-epic-action}If you control 5 or more resources, deploy this leader.{/p}",{p}{b}When another friendly unit is dealt damage and survives:{/b} You may have that unit deal that much damage to an enemy unit. Use this ability only once each round.{/p},0,2,8,1,Ivan Shavrin,2025-10-13,FFG,https://www.facebook.com/reel/1356510816122987,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,
SEC,3,Lama Su,We Modified Their Genetics,TRUE,Leader,"Vigilance,Villainy",6,"Kaminoan,Official","{p}{b}Action [{T}]:{/b} Play an upgrade from your hand on a friendly non-{vehicle} unit. It costs {R1} less. If you do, deal 1 damage to that unit.{/p}

{p-epic-action}If you control 6 or more resources, deploy this leader.{/p}",{p}{b}When this unit completes an attack:{/b} You may play an upgrade from your discard pile on a friendly non-{vehicle} unit. It costs {R1} less.{/p},0,3,7,3,Sebastián Guidobono,2025-10-02,FFG,https://bsky.app/profile/unlimitedffg.bsky.social/post/3m27te5nb2q2l,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,
SEC,4,Leia Organa,Of A Secret Bloodline,TRUE,Leader,"Vigilance,Heroism",6,"New Republic,Official","{p}{b}Action [{R1}, {T}]:{/b} Disclose {Vigilance}, {Command}, {Aggression}, {Cunning}, or {Heroism} {i}(reveal a card from your hand with this aspect icon){/i}. If you do, give an Experience token to a unit that doesn't share an aspect with the disclosed card.{/p}

{p-epic-action}If you control 6 or more resources, deploy this leader.{/p}","{p}{b}On Attack:{/b} You may disclose {Vigilance}, {Command}, {Aggression}, {Cunning}, or {Heroism}. If you do, give an Experience token to a unit that doesn't share an aspect with the disclosed card.{/p}",0,4,7,1,Jessi Ochse,2025-09-24,FFG,https://bsky.app/profile/unlimitedffg.bsky.social/post/3lzlplbfjhk2p,NULL,0.5,0.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,
SEC,5,Satine Kryze,Standing on Principles,TRUE,Leader,"Vigilance,Heroism",5,"Mandalorian,Official","{p}{b}Action [{T}]:{/b} Heal up to 2 damage from a unit. If you do, deal that much damage to your base.{/p}

{p-epic-action}If you control 5 or more resources, deploy this leader.{/p}",{p}{restore:4}{/p},0,0,8,3,Borja Pindado,2025-09-10,FFG,https://www.instagram.com/UnlimitedFFG/,NULL,0,NULL,NULL,NULL,Restore,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,
SEC,6,Colonel Yularen,This Is Why We Plan,TRUE,Leader,"Command,Villainy",5,"Imperial,Official",1,{p}{b}When this unit completes an attack{/b} {i}(and survives){/i}{b}:{/b} You may attack with another unit that costs 4 or less.{/p},0,4,6,1,Ario Murti,2025-09-17,FFG,https://bsky.app/profile/unlimitedffg.bsky.social/post/3lz24fv7e6k2f,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,0.75,,,1,,,
SEC,7,Dryden Vos,I Never Ask Twice,TRUE,Leader,"Command,Villainy",7,Underworld,"{p}{b}Action [{T}, discard a card that costs 6 or more from your hand]:{/b} Play a unit that costs 5 or less from your hand {i}(paying its cost){/i}. It gains {ambush} for this phase.{/p}

{p-epic-action}If you control 7 or more resources, deploy this leader.{/p}","{p}{overwhelm}{/p}

{p}{b}Action [discard a card from your hand]:{/b} Play a unit from your hand {i}(paying its cost){/i}. It gains {ambush} for this phase.{/p}",0,5,7,3,Johnny Morrow,2025-10-09,FFG,https://bsky.app/profile/unlimitedffg.bsky.social/post/3m2rglrdt6g2d,NULL,NULL,NULL,1,NULL,Overwhelm,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,
SEC,8,Bail Organa,Doing Everything He Can,TRUE,Leader,"Command,Heroism",4,"Republic,Official","{p}{b}Action [{R1}, {T}]:{/b} If a friendly unit was defeated this phase, return a friendly resource to its owner's hand. If you do, put the top card of your deck into play as a resource.{/p}

{p-epic-action-yellow}{b}Action [{T}, discard 2 cards from your hand]:{/b} If you control 4 or more resources, deploy this leader.{/p}",{p}{b}When you play a card from your resources:{/b} Heal 1 damage from your base.{/p},0,3,3,3,Afif Khaled,2025-09-30,FFG,https://bsky.app/profile/unlimitedffg.bsky.social/post/3m22sc3mv5s2x,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,1,,,,,,,,,,,,,1
SEC,9,Mon Mothma,Forming a Coalition,TRUE,Leader,"Command,Heroism",5,"Republic,Official","{p}Ignore the aspect penalties on non-{Villainy} {Official} units you play.{/p}

{p-epic-action-yellow}If you control 5 or more resources, deploy this leader.{/p}","{p}Ignore the aspect penalties on non-{Villainy} {Official} units you play.{/p}
{p}Each other friendly {Official} unit gets +0/+1.{/p}

",0,3,7,1,David Buisan,2025-09-23,FFG,https://www.facebook.com/share/v/1HAJ7NAiyS/,NULL,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,
SEC,10,Dedra Meero,Not Wasting Time,TRUE,Leader,"Aggression,Villainy",4,"Imperial,Official","{p}{b}Action [{R1}, {T}]:{/b} Choose an enemy unit. Its controller may deal 2 damage to it. If they don't, draw a card.{/p}

{p-epic-action}If you control 4 or more resources, deploy this leader.{/p}","{p}While you have more cards in hand than an opponent, this unit gains {raid:2}. {i}(She gets +2/+0 while attacking.){/i}{/p}",0,2,5,1,David Buisan,2025-09-09,FFG,https://www.instagram.com/p/DOYsE0IjWsI/,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,
SEC,11,Governor Pryce,Tyrant of Lothal,TRUE,Leader,"Aggression,Villainy",6,"Imperial,Official","{p}{b}Action [{R1}, {T}]:{/b} Ready a token unit.{/p}

{p-epic-action}If you control 6 or more resources, deploy this leader.{/p}","{p}This unit gets {powerplus:1}/{hpplus:0} for each ready friendly token unit.{/p}

{p}{b}On Attack:{/b} Create a Spy token.{/p}",0,4,6,3,Kaihound Studios,2025-09-25,FFG,https://bsky.app/profile/unlimitedffg.bsky.social/post/3lzo7raphv22o,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,1,,,,,
SEC,12,Cassian Andor,Climb!,TRUE,Leader,"Aggression,Heroism",6,Rebel,{p}Friendly units that have damaged an opponent's base this phase can't be attacked {i}(unless they have Sentinel){/i}.{/p},"{p}{overwhelm}{/p}
{p}While you have the initiative, this unit isn't defeated by having no remaining HP and can't be defeated by enemy card abilities.{/p}",0,6,2,3,David Buisan,2025-10-15,FFG,https://www.facebook.com/reel/1555740392228427,NULL,NULL,3,NULL,NULL,Overwhelm,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,
SEC,13,Luthen Rael,Don't You Want To Fight For Real,TRUE,Leader,"Aggression,Heroism",5,Rebel,"{p}{b}When a friendly unit is defeated while attacking:{/b} You may exhaust this leader. If you do, deal 1 damage to a unit or base.{/p}

{p-epic-action}If you control 5 or more resources, deploy this leader.{/p}
",{p}{b}When a friendly unit is defeated while attacking:{/b} You may deal 2 damage to a unit or base.{/p},0,2,7,1,Reno,2025-09-16,FFG,https://bsky.app/profile/unlimitedffg.bsky.social/post/3lyxmwc3pis2y,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,
SEC,14,Sly Moore,Cipher in the Dark,TRUE,Leader,"Cunning,Villainy",5,"Force,Imperial,Official","{p}{b}Action [{R1}, {T}]:{/b} If there are 4 or more exhausted units in play, create a Spy token.{/p}

{p-epic-action}If you control 5 or more resources, deploy this leader.{/p}",{p}{b}On Attack:{/b} You may deal 2 damage to an exhausted unit.{/p},0,3,6,1,Omercan Cirit,2025-09-11,FFG,https://bsky.app/profile/unlimitedffg.bsky.social/post/3lyl2v2irqs2u,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,
SEC,15,C-3PO,Human Cyborg Relations,TRUE,Leader,"Cunning,Heroism",4,"Rebel,Droid","{p}{b}Action [{R1}, {T}]:{/b} If you control an exhausted unit, exhaust a unit.{/p}

{p-epic-action}If you control 4 or more resources, deploy this leader.{/p}","{p}{b}On Attack:{/b} If you control another exhausted unit, you may exhaust a unit.{/p}",0,1,6,1,Kyle Petchock,2025-09-18,FFG,https://bsky.app/profile/unlimitedffg.bsky.social/post/3lz4mrwnybc2d,NULL,NULL,NULL,NULL,0.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,1,,
SEC,16,Padmé Amidala,What Do You Have To Hide,TRUE,Leader,"Cunning,Heroism",6,"Naboo,Republic,Official","{p}{b}When you reveal or discard 1 or more cards from your hand:{/b} You may exhaust this leader. If you do, deal 1 damage to a unit.{/p}

{p-epic-action}If you control 6 or more resources, deploy this leader.{/p}",{p}{b}When you reveal or discard 1 or more cards from your hand:{/b} You may  deal 1 damage to a unit.{/p},0,3,8,5,Kaihound Studios,2025-07-27,FFG,https://starwarsunlimited.com/articles/secrets-of-power,NULL,,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,
SEC,17,Sabé,Queen's Shadow,TRUE,Leader,"Cunning,Heroism",5,Naboo,"{p}{b}When a friendly unit deals combat damage to a base:{/b} You may exhaust this leader. If you do, look at the top 2 cards of the defending player's deck. Discord 1 of those cards. {i}(Put the other back on top.){/i}{/p}

{p-epic-action}If you control 5 or more resources, deploy this leader.{/p}","{p}{raid:1}{/p}
{p}{b}When this unit deals combat damage to a base:{/b} Look at the defending player's hand. You may discard a card from it. If you do, that player draws a card.{/p}",0,3,6,3,Jessi Ochse,2025-10-07,FFG,https://www.facebook.com/reel/1348952750181616,NULL,NULL,NULL,NULL,NULL,Raid,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,
SEC,18,DJ,Need a Lift?,TRUE,Leader,"Cunning,Cunning",6,Underworld,"{p}Action [{T}]: Choose a friendly unit. If you do, play a unit from your hand. It costs {R1} less. The chosen unit captures it. {i}(When Played abilities resolve after the unit is captured.){/i}{/p}

{p-epic-action}If you control 6 or more resources, deploy this leader.{/p}","{p}{saboteur}{/p}

{p}Friendly units that are rescued enter play ready.{/p}",0,4,6,3,Earl John Dela Cruz,2025-10-01,FFG,https://bsky.app/profile/unlimitedffg.bsky.social/post/3m25dvcp2j22d,NULL,NULL,NULL,2,NULL,Saboteur,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,,,,2,,,,,,,,,,,
SEC,19,Rix Road,,FALSE,Base,Vigilance,NULL,Ferrix,,,NULL,NULL,30,1,Henning Ludvigsen,2025-10-16,FFG,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,
SEC,20,Uscru Entertainment District,,FALSE,Base,Vigilance,NULL,Coruscant,,,NULL,NULL,30,1,Henning Ludvigsen,2025-10-16,FFG,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,
SEC,21,Republic City,,FALSE,Base,Command,NULL,Hosnian Prime,,,NULL,NULL,30,1,Henning Ludvigsen,2025-10-16,FFG,,NULL,0.5,0.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,
SEC,22,Senate Rotunda,,FALSE,Base,Command,NULL,Coruscant,,,NULL,NULL,30,1,Adrien Girod,2025-10-16,FFG,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,2,,,,,,,,,,,
SEC,23,Imperial Prison Complex,,FALSE,Base,Aggression,NULL,Narkina 5,,,NULL,NULL,30,1,Henning Ludvigsen,2025-10-01,FFG Stream,https://www.youtube.com/watch?v=fQIGSmm5c1g,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,
SEC,24,Naval Intelligence HQ,,FALSE,Base,Aggression,NULL,Coruscant,,,NULL,NULL,30,1,Henning Ludvigsen,2025-10-16,FFG,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,1,,,,,,,,,,,
SEC,25,Amnesty Housing,,FALSE,Base,Cunning,NULL,Coruscant,,,NULL,NULL,30,1,Rocío Espín,2025-10-16,FFG,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,
SEC,26,Mount Tantiss,,FALSE,Base,Cunning,NULL,Wayland,,,NULL,NULL,30,1,Tyler Edlin,2025-10-16,FFG,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,
SEC,27,The Chancellor's Shuttle,Grim Harbinger,TRUE,Unit,"Vigilance,Villainy",2,"Republic,Vehicle,Transport","{p}{restore:1}{/p}

{p}{b}When Defeated:{/b} If you control Chancellor Palpatine {i}(as a leader or unit){/i}, you may give an Experience token to a unit.{/p}",,1,1,3,5,Christian Papazoglakis,2025-09-03,FFG Stream,,NULL,0.5,0.5,NULL,NULL,Restore,FALSE,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SEC,28,Trayus Acolyte,,FALSE,Unit,"Vigilance,Villainy",2,"Force,Sith",,,0,2,4,1,Jakub Rebelka,2025-10-01,FFG,https://starwarsunlimited.com/articles/secrets-and-legends,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SEC,29,Zam Wesell,Inconspicuous Assassin,TRUE,Unit,"Vigilance,Villainy",2,"Underworld,Bounty Hunter","{p}While this unit is upgraded, she gains {grit}. {i}(She gets +1/+0 for each damage on her.){/i}{/p}",,0,1,5,2,Sandra Chlewińska,2025-10-02,Nelson All Over Cards,https://www.youtube.com/watch?v=0StVLJ_AzT0,NULL,NULL,NULL,NULL,NULL,Grit,TRUE,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SEC,31,Nute Gunray,Escaping Justice,TRUE,Unit,"Vigilance,Villainy",3,"Separatist,Official","{p}{grit}{/p}

{p}{b}When Played/On Attack:{/b} You may give another friendly {official} unit {sentinel} for this phase.{/p}",,0,3,4,3,Marc Escachx,2025-09-03,FFG Stream,,NULL,,,0,NULL,Grit,FALSE,Sentinel,TRUE,NULL,NULL,,,,,,,,,,,,,,,,,
SEC,32,Kylo Ren's Command Shuttle,Icon of Authority,TRUE,Unit,"Vigilance,Villainy",4,"First Order,Vehicle,Transport",{p}Each friendly ground unit with {sentinel} gets {powerplus:0}/{hpplus:2}.{/p},,1,3,5,4,Earl John Dela Cruz,2025-09-12,AIBO Academy,https://www.youtube.com/watch?v=7AnoUjq15mk,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SEC,33,Sly Moore,Witness to Power,TRUE,Unit,"Vigilance,Villainy",4,"Republic,Official","{p}{b}When Played:{/b} For this phase, while a base is being attacked by an enemy unit, the attacker gets -2/-0.{/p}

{p}{plot} {i}(When you deploy a leader, you may play this card from your resources, paying its cost. Replace it with the top card of your deck.){/i}{/p}",,0,2,6,2,Denis Medri,2025-09-03,FFG Stream,,NULL,NULL,NULL,NULL,NULL,Plot,FALSE,NULL,NULL,NULL,NULL,,,,2,,,,,,,,,,,,,
SEC,34,Cad Bane,Impressed Now?,TRUE,Unit,"Vigilance,Villainy",5,"Underworld,Bounty Hunter","{p}{b}When Played:{/b} You may defeat a unit with {hp:2} or less remaining HP.{/p}

{p}{keyword}Plot{/keyword} {i}(When you deploy a leader, you may play this card from your resources, paying its cost. Replace it with the top card of your deck.){/i}{/p}",,0,4,5,5,Gabriel Gómez Almenzar,2025-07-29,FFG,https://starwarsunlimited.com/articles/secrets-of-power,NULL,NULL,NULL,2,NULL,Plot,FALSE,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SEC,35,Darth Sion,Lord of Pain,TRUE,Unit,"Vigilance,Villainy",5,"Force,Sith","{p}{b}When Played:{/b} Give an Experience token to this unit for each enemy unit that was defeated this phase.{/p}

{p}{b}When Defeated:{/b} If this unit had 7 or more power, return him to his owner's hand.{/p}",,0,5,5,4,Jakub Rebelka,2025-10-01,FFG Stream,https://www.youtube.com/watch?v=fQIGSmm5c1g,NULL,1,1,NULL,0.25,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,
SEC,36,Dogmatic Shock Squad,,FALSE,Unit,"Vigilance,Villainy",6,"Republic,Clone,Trooper","{p-keyword-border-shaded}{sentinel} {i}(Enemy units in this arena must attack a Sentinel when they attack you.){/i}{/p}

{p}{plot} {i}(When you deploy a leader, you may play this card from your resources, paying its cost. Replace it with the top card of your deck.){/i}{/p}",,0,4,6,1,Facundo Moyano,2025-09-03,FFG Stream,,NULL,NULL,NULL,NULL,NULL,Sentinel,FALSE,Plot,FALSE,NULL,NULL,,,,,,,,,,,,,,,,,
SEC,37,Cantwell Arrestor Cruiser,,FALSE,Unit,"Vigilance,Villainy",7,"Imperial,Vehicle,Capital Ship","{p}{b}When Played:{/b} You may disclose {vigilance}{vigilance}{villainy} {i}(reveal cards from your hand with these aspect icons among them){/i}. If you do, exhaust an enemy unit. That unit can't ready while this unit is in play.{/p}",,1,6,7,2,Stephen Zavala,2025-09-03,FFG Stream,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,3,,2,,
SEC,38,Condemn,,FALSE,Upgrade,"Vigilance,Villainy",3,Condition,"{p}While attached unit is attacking, it gains: ""{b}On Attack:{/b} The defending player may disclose {Vigilance}{Villainy}. If they do, this unit gets -6/-0 for this attack"" and loses all other abilities.{/p}",,NULL,NULL,NULL,3,Aitor Prieto,2025-10-09,Better Unlimited,https://www.youtube.com/watch?v=kNOZEigtBvM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,
